date,var,index
7/1/2007,Explotación de minas y canteras,115.8574717
8/1/2007,Explotación de minas y canteras,118.9476377
9/1/2007,Explotación de minas y canteras,129.2565501
10/1/2007,Explotación de minas y canteras,133.3115201
11/1/2007,Explotación de minas y canteras,141.3943633
12/1/2007,Explotación de minas y canteras,147.3789112
1/1/2008,Explotación de minas y canteras,155.7185838
2/1/2008,Explotación de minas y canteras,166.3024557
3/1/2008,Explotación de minas y canteras,174.0048437
4/1/2008,Explotación de minas y canteras,171.8135407
5/1/2008,Explotación de minas y canteras,173.0441906
6/1/2008,Explotación de minas y canteras,174.58435
7/1/2008,Explotación de minas y canteras,182.792957
8/1/2008,Explotación de minas y canteras,172.6402589
9/1/2008,Explotación de minas y canteras,172.693509
10/1/2008,Explotación de minas y canteras,170.2319684
11/1/2008,Explotación de minas y canteras,165.5587298
12/1/2008,Explotación de minas y canteras,171.4075867
1/1/2009,Explotación de minas y canteras,175.3735188
2/1/2009,Explotación de minas y canteras,184.6325948
3/1/2009,Explotación de minas y canteras,182.804799
4/1/2009,Explotación de minas y canteras,180.1150608
5/1/2009,Explotación de minas y canteras,184.305665
6/1/2009,Explotación de minas y canteras,185.8610951
7/1/2009,Explotación de minas y canteras,185.0536185
8/1/2009,Explotación de minas y canteras,187.0714868
9/1/2009,Explotación de minas y canteras,191.6379997
10/1/2009,Explotación de minas y canteras,196.489052
11/1/2009,Explotación de minas y canteras,200.8614458
12/1/2009,Explotación de minas y canteras,204.1185863
1/1/2010,Explotación de minas y canteras,196.7573073
2/1/2010,Explotación de minas y canteras,202.9756722
3/1/2010,Explotación de minas y canteras,205.1935812
4/1/2010,Explotación de minas y canteras,209.4823886
5/1/2010,Explotación de minas y canteras,209.1129306
6/1/2010,Explotación de minas y canteras,190.8849788
7/1/2010,Explotación de minas y canteras,217.8718653
8/1/2010,Explotación de minas y canteras,216.9928299
9/1/2010,Explotación de minas y canteras,223.3212688
10/1/2010,Explotación de minas y canteras,212.368607
11/1/2010,Explotación de minas y canteras,234.2458582
12/1/2010,Explotación de minas y canteras,240.4988813
1/1/2011,Explotación de minas y canteras,240.3495425
2/1/2011,Explotación de minas y canteras,240.0461146
3/1/2011,Explotación de minas y canteras,245.8100711
4/1/2011,Explotación de minas y canteras,256.5160952
